MatchId,Patch,QueueType,RankFk,GameDuration
KR_8017254572,16.1.737.1049,CLASSIC,0,1876
KR_8017255888,16.1.737.1049,CLASSIC,3,1940
KR_8017256185,16.1.737.1049,CLASSIC,0,2068
KR_8017256416,16.1.737.1049,CLASSIC,0,2436
KR_8017256492,16.1.737.1049,CLASSIC,0,2096
KR_8017256767,16.1.737.1049,CLASSIC,0,1745
KR_8017256898,16.1.737.1049,ARAM,0,1539
KR_8017256958,16.1.737.1049,CLASSIC,6,2088
KR_8017257490,16.1.737.1049,CLASSIC,0,925
KR_8017259019,16.1.737.1049,ARAM,0,1083
KR_8017259405,16.1.737.1049,CLASSIC,0,768
KR_8017259537,16.1.737.1049,CLASSIC,0,2275
KR_8017259779,16.1.737.1049,CHERRY,0,1320
KR_8017259951,16.1.737.1049,ARAM,0,676
KR_8017260295,16.1.737.1049,CLASSIC,4,2237
KR_8017260786,16.1.737.1049,ARAM,0,1305
KR_8017261984,16.1.737.1049,ARAM,0,890
KR_8017262600,16.1.737.1049,CLASSIC,0,1045
KR_8017263234,16.1.737.1049,CLASSIC,0,2645
KR_8017264896,16.1.737.1049,ARAM,0,1662
KR_8017266437,16.1.737.1049,CLASSIC,2,921
KR_8017268182,16.1.737.1049,CLASSIC,0,2538
KR_8017268913,16.1.737.1049,SWIFTPLAY,0,1545
KR_8017269752,16.1.737.1049,CLASSIC,0,1917
KR_8017270448,16.1.737.1049,ARAM,0,868
KR_8017270487,16.1.737.1049,ARAM,0,180
KR_8017270676,16.1.737.1049,SWIFTPLAY,0,1105
KR_8017271677,16.1.737.1049,ARAM,0,1178
KR_8017271916,16.1.737.1049,ARAM,0,785
KR_8017272849,16.1.737.1049,CHERRY,0,1492
KR_8017273112,16.1.737.1049,SWIFTPLAY,0,100
KR_8017273156,16.1.737.1049,ARAM,0,1020
KR_8017274550,16.1.737.1049,CLASSIC,4,1656
KR_8017274622,16.1.737.1049,ARAM,0,1097
KR_8017274800,16.1.737.1049,CLASSIC,7,1743
KR_8017274993,16.1.737.1049,ARAM,0,535
KR_8017276142,16.1.737.1049,CLASSIC,0,1234
KR_8017276581,16.1.737.1049,CLASSIC,5,915
KR_8017277209,16.1.737.1049,CLASSIC,0,1948
KR_8017278245,16.1.737.1049,CLASSIC,0,1212
KR_8017278474,16.1.737.1049,ARAM,0,1914
KR_8017279208,16.1.737.1049,CLASSIC,0,1285
KR_8017280260,16.1.737.1049,CLASSIC,0,1243
KR_8017281569,16.1.737.1049,CLASSIC,5,1491
KR_8017282393,16.1.737.1049,SWIFTPLAY,0,1686
KR_8017283638,16.1.737.1049,ARAM,0,1375
KR_8017283786,16.1.737.1049,CLASSIC,0,2322
KR_8017283882,16.1.737.1049,SWIFTPLAY,0,1331
KR_8017284587,16.1.737.1049,CLASSIC,0,1579
KR_8017285763,16.1.737.1049,SWIFTPLAY,0,1456
KR_8017286176,16.1.737.1049,CLASSIC,0,2153
KR_8017286213,16.1.737.1049,ARAM,0,1378
KR_8017286383,16.1.737.1049,ARAM,0,593
KR_8017287689,16.1.737.1049,ARAM,0,1330
KR_8017288752,16.1.737.1049,CLASSIC,0,1971
KR_8017289246,16.1.737.1049,CLASSIC,0,1219
KR_8017289446,16.1.737.1049,CHERRY,0,1466
KR_8017289875,16.1.737.1049,ARAM,0,939
KR_8017290262,16.1.737.1049,CLASSIC,4,2236
KR_8017290278,16.1.737.1049,CLASSIC,4,1557
KR_8017290515,16.1.737.1049,CLASSIC,0,991
KR_8017290978,16.1.737.1049,CLASSIC,2,929
KR_8017292202,16.1.737.1049,CLASSIC,0,1607
KR_8017292961,16.1.737.1049,CLASSIC,0,1114
KR_8017293041,16.1.737.1049,CLASSIC,4,1694
KR_8017293727,16.1.737.1049,CLASSIC,1,1937
KR_8017294877,16.1.737.1049,SWIFTPLAY,0,990
KR_8017295487,16.1.737.1049,CLASSIC,2,1956
KR_8017296484,16.1.737.1049,SWIFTPLAY,0,1413
KR_8017297561,16.1.737.1049,CLASSIC,4,1742
KR_8017297884,16.1.737.1049,ARAM,0,865
KR_8017298038,16.1.737.1049,SWIFTPLAY,0,592
KR_8017298115,16.1.737.1049,ARAM,0,1019
KR_8017298937,16.1.737.1049,CLASSIC,0,1716
KR_8017301959,16.1.737.1049,CLASSIC,4,1410
KR_8017302551,16.1.737.1049,ARAM,0,1248
KR_8017303048,16.1.737.1049,CLASSIC,4,1983
KR_8017303075,16.1.737.1049,CLASSIC,3,1946
KR_8017303559,16.1.737.1049,CLASSIC,3,1873
KR_8017304898,16.1.737.1049,CLASSIC,0,1756
KR_8017305692,16.1.737.1049,SWIFTPLAY,0,1387
KR_8017306353,16.1.737.1049,CLASSIC,0,1328
KR_8017306705,16.1.737.1049,CLASSIC,3,1638
KR_8017306970,16.1.737.1049,CLASSIC,5,1703
KR_8017307125,16.1.737.1049,ARAM,0,1284
KR_8017307138,16.1.737.1049,ARAM,0,1677
KR_8017307560,16.1.737.1049,ARAM,0,1045
KR_8017308668,16.1.737.1049,ARAM,0,2097
KR_8017308697,16.1.737.1049,SWIFTPLAY,0,1114
KR_8017310026,16.1.737.1049,CLASSIC,2,2756
KR_8017310309,16.1.737.1049,ARAM,0,1170
KR_8017310727,16.1.737.1049,CLASSIC,0,1576
KR_8017314501,16.1.737.1049,CLASSIC,0,1695
KR_8017315398,16.1.737.1049,ARAM,0,923
KR_8017317076,16.1.737.1049,CLASSIC,0,2313
KR_8017317152,16.1.737.1049,ARAM,0,1115
KR_8017318999,16.1.737.1049,ARAM,0,586
KR_8017319803,16.1.737.1049,ARAM,0,1424
KR_8017320901,16.1.737.1049,ARAM,0,1357
KR_8017322233,16.1.737.1049,ARAM,0,155
KR_8017322672,16.1.737.1049,CLASSIC,0,1542
KR_8017323670,16.1.737.1049,CLASSIC,0,1164
KR_8017324231,16.1.737.1049,ARAM,0,874
KR_8017325643,16.1.737.1049,ARAM,0,892
KR_8017325945,16.1.737.1049,SWIFTPLAY,0,986
KR_8017326633,16.1.737.1049,CLASSIC,2,98
KR_8017326985,16.1.737.1049,CLASSIC,2,1876
KR_8017327041,16.1.737.1049,CLASSIC,4,1589
KR_8017327430,16.1.737.1049,CLASSIC,0,2453
KR_8017327730,16.1.737.1049,SWIFTPLAY,0,1515
KR_8017328198,16.1.737.1049,CLASSIC,0,1909
KR_8017329678,16.1.737.1049,ARAM,0,1531
KR_8017329805,16.1.737.1049,CLASSIC,0,1170
KR_8017330140,16.1.737.1049,ARAM,0,1314
KR_8017331274,16.1.737.1049,CLASSIC,0,1934
KR_8017331504,16.1.737.1049,CLASSIC,0,2299
KR_8017331559,16.1.737.1049,ARAM,0,1186
KR_8017331597,16.1.737.1049,CLASSIC,0,2015
KR_8017331746,16.1.737.1049,CLASSIC,0,1144
KR_8017332708,16.1.737.1049,SWIFTPLAY,0,86
KR_8017332963,16.1.737.1049,CHERRY,0,1444
KR_8017333151,16.1.737.1049,CLASSIC,0,1708
KR_8017333382,16.1.737.1049,CLASSIC,5,2038
KR_8017334762,16.1.737.1049,CLASSIC,2,1508
KR_8017335868,16.1.737.1049,ARAM,0,1037
KR_8017336683,16.1.737.1049,CLASSIC,4,914
KR_8017336817,16.1.737.1049,SWIFTPLAY,0,412
KR_8017338676,16.1.737.1049,ARAM,0,589
KR_8017339156,16.1.737.1049,CLASSIC,0,2050
KR_8017339905,16.1.737.1049,SWIFTPLAY,0,979
KR_8017340674,16.1.737.1049,ARAM,0,1395
KR_8017341934,16.1.737.1049,SWIFTPLAY,0,1319
KR_8017342097,16.1.737.1049,ARAM,0,1643
KR_8017342660,16.1.737.1049,CLASSIC,0,936
KR_8017342992,16.1.737.1049,ARAM,0,1276
KR_8017343336,16.1.737.1049,CLASSIC,0,1051
KR_8017344045,16.1.737.1049,CLASSIC,0,199
KR_8017344491,16.1.737.1049,CLASSIC,4,202
KR_8017347144,16.1.737.1049,CLASSIC,4,1558
KR_8017347636,16.1.737.1049,CLASSIC,0,1725
KR_8017348108,16.1.737.1049,CLASSIC,0,1020
KR_8017348715,16.1.737.1049,SWIFTPLAY,0,868
KR_8017348847,16.1.737.1049,ARAM,0,1515
KR_8017350306,16.1.737.1049,SWIFTPLAY,0,1051
KR_8017351403,16.1.737.1049,CLASSIC,0,1335
KR_8017352096,16.1.737.1049,CLASSIC,0,2199
KR_8017352143,16.1.737.1049,ARAM,0,817
KR_8017353386,16.1.737.1049,CLASSIC,0,1962
KR_8017353872,16.1.737.1049,SWIFTPLAY,0,1490
KR_8017355154,16.1.737.1049,CLASSIC,4,2245
KR_8017356655,16.1.737.1049,CLASSIC,4,1620
KR_8017358051,16.1.737.1049,CLASSIC,0,1748
KR_8017360008,16.1.737.1049,CLASSIC,0,2057
KR_8017361677,16.1.737.1049,CLASSIC,0,1449
KR_8017361805,16.1.737.1049,CLASSIC,0,1867
KR_8017361836,16.1.737.1049,ARAM,0,501
KR_8017362293,16.1.737.1049,CLASSIC,0,1457
KR_8017362378,16.1.737.1049,CLASSIC,0,1584
KR_8017363002,16.1.737.1049,CLASSIC,0,1924
KR_8017363076,16.1.737.1049,CLASSIC,3,1512
KR_8017363581,16.1.737.1049,CLASSIC,5,2121
KR_8017364124,16.1.737.1049,CLASSIC,4,916
KR_8017364167,16.1.737.1049,CLASSIC,0,1925
KR_8017364381,16.1.737.1049,ARAM,0,1021
KR_8017365651,16.1.737.1049,ARAM,0,1238
KR_8017366962,16.1.737.1049,CLASSIC,0,1702
KR_8017367580,16.1.737.1049,SWIFTPLAY,0,933
KR_8017369868,16.1.737.1049,ARAM,0,1169
KR_8017369975,16.1.737.1049,SWIFTPLAY,0,1144
KR_8017370199,16.1.737.1049,SWIFTPLAY,0,1036
KR_8017370767,16.1.737.1049,CLASSIC,0,2028
KR_8017371292,16.1.737.1049,ARAM,0,852
KR_8017372118,16.1.737.1049,CLASSIC,0,1749
KR_8017372661,16.1.737.1049,ARAM,0,898
KR_8017373030,16.1.737.1049,ARAM,0,794
KR_8017373560,16.1.737.1049,CLASSIC,0,2019
KR_8017373667,16.1.737.1049,CLASSIC,4,1252
KR_8017374152,16.1.737.1049,ARAM,0,954
KR_8017374231,16.1.737.1049,CLASSIC,0,1481
KR_8017375428,16.1.737.1049,ARAM,0,1597
KR_8017375909,16.1.737.1049,CLASSIC,0,1463
KR_8017376390,16.1.737.1049,CLASSIC,4,1674
KR_8017376800,16.1.737.1049,ARAM,0,832
KR_8017377006,16.1.737.1049,ARAM,0,1577
KR_8017377390,16.1.737.1049,CLASSIC,4,1926
KR_8017377714,16.1.737.1049,SWIFTPLAY,0,677
KR_8017378282,16.1.737.1049,CLASSIC,0,913
KR_8017378817,16.1.737.1049,ARAM,0,1148
KR_8017379220,16.1.737.1049,ARAM,0,910
KR_8017379510,16.1.737.1049,ARAM,0,884
KR_8017382778,16.1.737.1049,CLASSIC,0,1764
KR_8017383108,16.1.737.1049,CLASSIC,0,1591
KR_8017383462,16.1.737.1049,ARAM,0,1466
KR_8017385358,16.1.737.1049,CLASSIC,0,1734
KR_8017387404,16.1.737.1049,ARAM,0,533
KR_8017387674,16.1.737.1049,ARAM,0,796
KR_8017388527,16.1.737.1049,ARAM,0,1568
KR_8017388919,16.1.737.1049,CLASSIC,0,1861
KR_8017389119,16.1.737.1049,CLASSIC,0,1147
KR_8017391142,16.1.737.1049,CLASSIC,1,1780
KR_8017391416,16.1.737.1049,ARAM,0,1248
KR_8017391430,16.1.737.1049,CLASSIC,3,1974
KR_8017391515,16.1.737.1049,ARAM,0,1003
KR_8017391891,16.1.737.1049,CLASSIC,0,1690
KR_8017391963,16.1.737.1049,CLASSIC,5,1426
KR_8017392755,16.1.737.1049,CLASSIC,2,1250
KR_8017394710,16.1.737.1049,ARAM,0,771
KR_8017394941,16.1.737.1049,ARAM,0,1239
KR_8017395189,16.1.737.1049,ARAM,0,1120
KR_8017395631,16.1.737.1049,CLASSIC,0,1665
KR_8017396272,16.1.737.1049,ARAM,0,1416
KR_8017397019,16.1.737.1049,SWIFTPLAY,0,1070
KR_8017398087,16.1.737.1049,CLASSIC,0,2280
KR_8017398114,16.1.737.1049,CLASSIC,4,1979
KR_8017398316,16.1.737.1049,CLASSIC,4,1552
KR_8017398570,16.1.737.1049,CLASSIC,2,2374
KR_8017398766,16.1.737.1049,CLASSIC,0,1360
KR_8017399235,16.1.737.1049,ARAM,0,1216
KR_8017399626,16.1.737.1049,ARAM,0,1090
KR_8017402135,16.1.737.1049,CLASSIC,4,919
KR_8017404888,16.1.737.1049,CLASSIC,0,1144
KR_8017405179,16.1.737.1049,SWIFTPLAY,4,1426
KR_8017405433,16.1.737.1049,SWIFTPLAY,0,1423
KR_8017406594,16.1.737.1049,CLASSIC,0,1255
KR_8017407375,16.1.737.1049,SWIFTPLAY,0,1102
KR_8017407526,16.1.737.1049,ARAM,0,974
KR_8017408349,16.1.737.1049,ARAM,0,1183
KR_8017410916,16.1.737.1049,CLASSIC,0,2371
KR_8017411314,16.1.737.1049,CLASSIC,0,1877
KR_8017411860,16.1.737.1049,CLASSIC,4,1768
KR_8017412126,16.1.737.1049,ARAM,0,1363
KR_8017412840,16.1.737.1049,CLASSIC,3,2645
KR_8017412945,16.1.737.1049,SWIFTPLAY,0,942
KR_8017413349,16.1.737.1049,CLASSIC,0,2017
KR_8017414117,16.1.737.1049,ARAM,0,1094
KR_8017415121,16.1.737.1049,ARAM,0,753
KR_8017416127,16.1.737.1049,CLASSIC,0,2371
KR_8017416759,16.1.737.1049,CLASSIC,3,1901
KR_8017417876,16.1.737.1049,ARAM,0,1539
KR_8017418660,16.1.737.1049,SWIFTPLAY,0,959
KR_8017419215,16.1.737.1049,CLASSIC,0,1758
KR_8017419243,16.1.737.1049,CLASSIC,3,1284
KR_8017419946,16.1.737.1049,ARAM,0,533
KR_8017421676,16.1.737.1049,CLASSIC,0,2604
KR_8017422255,16.1.737.1049,CLASSIC,0,2304
KR_8017422784,16.1.737.1049,ARAM,0,712
KR_8017422847,16.1.737.1049,CLASSIC,0,982
KR_8017423959,16.1.737.1049,CLASSIC,4,1775
KR_8017425173,16.1.737.1049,CLASSIC,0,1853
KR_8017425930,16.1.737.1049,CLASSIC,0,2018
KR_8017426224,,,0,0
KR_8017427272,16.1.737.1049,CLASSIC,0,1131
KR_8017428620,16.1.737.1049,CLASSIC,0,1892
KR_8017431314,16.1.737.1049,CLASSIC,0,1632
KR_8017431858,16.1.737.1049,SWIFTPLAY,0,2256
KR_8017432617,16.1.737.1049,CLASSIC,0,1671
KR_8017432751,16.1.737.1049,CLASSIC,0,1275
KR_8017434570,16.1.737.1049,CLASSIC,4,1136
KR_8017436803,16.1.737.1049,CLASSIC,7,1368
KR_8017438293,16.1.737.1049,ARAM,0,492
KR_8017438542,16.1.737.1049,ARAM,0,1267
KR_8017440188,16.1.737.1049,CLASSIC,4,924
KR_8017440480,16.1.737.1049,SWIFTPLAY,0,1200
KR_8017440499,16.1.737.1049,ARAM,0,1341
KR_8017440858,16.1.737.1049,CLASSIC,2,2414
KR_8017441074,16.1.737.1049,CLASSIC,0,918
KR_8017441326,16.1.737.1049,ARAM,0,1184
KR_8017441330,16.1.737.1049,ARAM,0,889
KR_8017442808,16.1.737.1049,CLASSIC,0,2063
KR_8017443360,16.1.737.1049,ARAM,0,752
KR_8017443839,16.1.737.1049,ARAM,0,1099
KR_8017445926,16.1.737.1049,ARAM,0,818
KR_8017446581,16.1.737.1049,ARAM,0,1674
KR_8017446855,16.1.737.1049,ARAM,0,843
KR_8017446956,16.1.737.1049,ARAM,0,873
KR_8017447251,16.1.737.1049,ARAM,0,1045
KR_8017447886,16.1.737.1049,CLASSIC,7,139
KR_8017448003,16.1.737.1049,ARAM,0,870
KR_8017449078,16.1.737.1049,CLASSIC,0,1539
KR_8017449416,16.1.737.1049,CHERRY,0,1528
KR_8017449774,16.1.737.1049,SWIFTPLAY,0,1159
KR_8017450309,16.1.737.1049,CLASSIC,0,1503
KR_8017450336,16.1.737.1049,CLASSIC,0,1646
KR_8017450807,16.1.737.1049,CLASSIC,3,2229
KR_8017451372,16.1.737.1049,CLASSIC,0,1676
KR_8017451818,16.1.737.1049,SWIFTPLAY,0,1245
KR_8017454302,16.1.737.1049,CLASSIC,0,1920
KR_8017454710,16.1.737.1049,SWIFTPLAY,0,775
KR_8017456413,16.1.737.1049,CLASSIC,4,1785
KR_8017456948,16.1.737.1049,CLASSIC,0,1613
KR_8017457300,16.1.737.1049,CLASSIC,0,1583
KR_8017457672,16.1.737.1049,ARAM,0,901
KR_8017458247,16.1.737.1049,CLASSIC,3,1505
KR_8017460246,16.1.737.1049,CLASSIC,0,1920
KR_8017460766,16.1.737.1049,CLASSIC,7,1405
KR_8017460788,16.1.737.1049,CLASSIC,3,2225
KR_8017461822,16.1.737.1049,ARAM,0,1459
KR_8017463018,16.1.737.1049,ARAM,0,876
KR_8017463020,16.1.737.1049,CLASSIC,5,1273
KR_8017463833,16.1.737.1049,SWIFTPLAY,0,1379
KR_8017464141,16.1.737.1049,CLASSIC,0,1694
KR_8017464644,16.1.737.1049,CLASSIC,4,1898
KR_8017464810,16.1.737.1049,CLASSIC,0,2397
KR_8017465329,16.1.737.1049,ARAM,0,131
KR_8017465894,16.1.737.1049,CLASSIC,4,1634
KR_8017466422,16.1.737.1049,CLASSIC,4,1443
KR_8017466892,16.1.737.1049,ARAM,0,708
KR_8017467186,16.1.737.1049,CLASSIC,0,1006
KR_8017468611,16.1.737.1049,CLASSIC,0,1946
KR_8017469730,16.1.737.1049,ARAM,0,1246
KR_8017470357,16.1.737.1049,CLASSIC,3,1764
KR_8017471024,16.1.737.1049,CLASSIC,4,1540
KR_8017471902,16.1.737.1049,CLASSIC,4,1900
KR_8017474159,16.1.737.1049,ARAM,0,1038
KR_8017474323,16.1.737.1049,CLASSIC,0,1948
KR_8017474333,16.1.737.1049,ARAM,0,1203
KR_8017475576,16.1.737.1049,ARAM,0,1229
KR_8017475765,16.1.737.1049,CLASSIC,3,1624
KR_8017477541,16.1.737.1049,CLASSIC,1,1602
KR_8017478111,16.1.737.1049,CLASSIC,3,1546
KR_8017479446,16.1.737.1049,ARAM,0,1688
KR_8017479645,16.1.737.1049,ARAM,0,1879
KR_8017480262,16.1.737.1049,CLASSIC,4,1700
KR_8017480484,16.1.737.1049,CLASSIC,0,1479
KR_8017481504,16.1.737.1049,CLASSIC,0,1863
KR_8017481853,16.1.737.1049,ARAM,0,658
KR_8017482658,16.1.737.1049,ARAM,0,964
KR_8017482999,16.1.737.1049,CLASSIC,0,1359
KR_8017483323,16.1.737.1049,CLASSIC,0,2244
KR_8017483915,16.1.737.1049,ARAM,0,1285
KR_8017485244,16.1.737.1049,ARAM,0,855
KR_8017485482,16.1.737.1049,CLASSIC,4,2009
KR_8017485939,16.1.737.1049,ARAM,0,240
KR_8017486608,16.1.737.1049,CLASSIC,2,1439
KR_8017486914,16.1.737.1049,ARAM,0,1895
KR_8017489534,16.1.737.1049,CLASSIC,3,1848
KR_8017489701,16.1.737.1049,CLASSIC,4,2294
KR_8017490028,16.1.737.1049,ARAM,0,157
KR_8017490521,16.1.737.1049,CLASSIC,0,1232
KR_8017490658,16.1.737.1049,ARAM,0,914
KR_8017493903,16.1.737.1049,CLASSIC,0,1174
KR_8017495079,16.1.737.1049,CLASSIC,2,1956
KR_8017495780,16.1.737.1049,CLASSIC,4,2119
KR_8017496570,16.1.737.1049,CLASSIC,3,1537
KR_8017497194,16.1.737.1049,CLASSIC,0,1370
KR_8017497430,16.1.737.1049,ARAM,0,1222
KR_8017497453,16.1.737.1049,ARAM,0,1687
KR_8017498070,16.1.737.1049,CLASSIC,2,1584
KR_8017498132,16.1.737.1049,SWIFTPLAY,0,993
KR_8017500004,16.1.737.1049,ARAM,0,1166
KR_8017501476,16.1.737.1049,CLASSIC,0,1016
KR_8017501724,16.1.737.1049,CLASSIC,0,1789
KR_8017501920,16.1.737.1049,CLASSIC,0,1519
KR_8017501935,16.1.737.1049,CLASSIC,0,1941
KR_8017502814,16.1.737.1049,CLASSIC,0,1850
KR_8017504239,16.1.737.1049,ARAM,0,962
KR_8017504676,16.1.737.1049,ARAM,0,1384
KR_8017506741,16.1.737.1049,CLASSIC,0,1979
KR_8017506905,16.1.737.1049,CLASSIC,5,1290
KR_8017508375,16.1.737.1049,ARAM,0,1376
KR_8017509492,16.1.737.1049,ARAM,0,1381
KR_8017509708,16.1.737.1049,CLASSIC,0,914
KR_8017509934,16.1.737.1049,ARAM,0,933
KR_8017510816,16.1.737.1049,ARAM,0,512
KR_8017513110,16.1.737.1049,ARAM,0,1135
KR_8017514697,16.1.737.1049,CLASSIC,0,75
KR_8017515316,16.1.737.1049,CLASSIC,0,2473
KR_8017515513,16.1.737.1049,SWIFTPLAY,0,1134
KR_8017515644,16.1.737.1049,ARAM,0,1217
KR_8017516428,16.1.737.1049,CLASSIC,3,1146
KR_8017518218,16.1.737.1049,ARAM,0,1058
KR_8017519449,16.1.737.1049,CLASSIC,0,927
KR_8017519817,16.1.737.1049,CLASSIC,7,1980
KR_8017520068,16.1.737.1049,CLASSIC,0,1531
KR_8017520185,16.1.737.1049,ARAM,0,955
KR_8017520296,16.1.737.1049,ARAM,5,1079
KR_8017520687,16.1.737.1049,ARAM,0,1268
KR_8017521370,16.1.737.1049,CLASSIC,0,1947
KR_8017521505,16.1.737.1049,ARAM,0,1276
KR_8017522726,16.1.737.1049,ARAM,0,1216
KR_8017522745,16.1.737.1049,CLASSIC,4,1811
KR_8017523374,16.1.737.1049,CLASSIC,0,1681
KR_8017523557,16.1.737.1049,ARAM,0,1227
KR_8017525483,16.1.737.1049,CLASSIC,0,1734
KR_8017526027,16.1.737.1049,ARAM,0,510
KR_8017527649,16.1.737.1049,CLASSIC,4,2385
KR_8017528027,16.1.737.1049,CLASSIC,3,1926
KR_8017528662,16.1.737.1049,CLASSIC,0,863
KR_8017529590,16.1.737.1049,CLASSIC,0,2415
KR_8017531271,16.1.737.1049,ARAM,0,1031
KR_8017531707,16.1.737.1049,CLASSIC,0,1796
KR_8017532203,16.1.737.1049,CLASSIC,1,1861
KR_8017533070,16.1.737.1049,CLASSIC,0,2153
KR_8017534755,16.1.737.1049,CLASSIC,0,1448
KR_8017535454,16.1.737.1049,SWIFTPLAY,0,1717
KR_8017535998,16.1.737.1049,ARAM,0,1378
KR_8017536491,16.1.737.1049,CLASSIC,2,2293
KR_8017536497,16.1.737.1049,CLASSIC,3,465
KR_8017537285,16.1.737.1049,CLASSIC,3,1975
KR_8017537687,16.1.737.1049,ARAM,0,1238
KR_8017538156,16.1.737.1049,CLASSIC,0,1130
KR_8017539800,16.1.737.1049,CLASSIC,2,1648
KR_8017540059,16.1.737.1049,CLASSIC,0,1620
KR_8017540787,16.1.737.1049,CLASSIC,3,1982
KR_8017541714,16.1.737.1049,CLASSIC,0,1405
KR_8017542056,16.1.737.1049,CLASSIC,0,1530
KR_8017543393,16.1.737.1049,ARAM,0,1339
KR_8017543540,16.1.737.1049,CLASSIC,4,2092
KR_8017546443,16.1.737.1049,CLASSIC,0,1816
KR_8017547073,16.1.737.1049,CLASSIC,4,1490
KR_8017547173,16.1.737.1049,ARAM,0,1241
KR_8017547247,16.1.737.1049,ARAM,0,1483
KR_8017548009,16.1.737.1049,CLASSIC,4,1476
KR_8017549422,16.1.737.1049,CLASSIC,4,1535
KR_8017549815,16.1.737.1049,ARAM,0,1510
KR_8017550350,16.1.737.1049,CLASSIC,3,1458
KR_8017551672,16.1.737.1049,CLASSIC,0,1371
KR_8017552173,16.1.737.1049,CLASSIC,0,2135
KR_8017553599,16.1.737.1049,ARAM,0,1243
KR_8017554135,16.1.737.1049,CLASSIC,4,1252
KR_8017554868,16.1.737.1049,CLASSIC,0,1522
KR_8017555089,16.1.737.1049,ARAM,0,1110
KR_8017556832,16.1.737.1049,CLASSIC,3,916
KR_8017557669,16.1.737.1049,ARAM,0,1342
KR_8017557978,16.1.737.1049,CLASSIC,0,2116
KR_8017558366,16.1.737.1049,ARAM,0,1372
KR_8017559002,16.1.737.1049,CLASSIC,0,2402
KR_8017559978,16.1.737.1049,CLASSIC,0,2327
KR_8017560001,16.1.737.1049,ARAM,0,918
KR_8017560201,16.1.737.1049,CLASSIC,0,1834
KR_8017560243,16.1.737.1049,ARAM,0,537
KR_8017560357,16.1.737.1049,CLASSIC,0,2045
KR_8017560880,16.1.737.1049,CLASSIC,0,2217
KR_8017561783,16.1.737.1049,CLASSIC,0,2396
KR_8017562108,16.1.737.1049,CLASSIC,3,2466
KR_8017562207,16.1.737.1049,ARAM,0,1232
KR_8017563837,16.1.737.1049,ARAM,0,930
KR_8017565572,16.1.737.1049,ARAM,0,1348
KR_8017566163,16.1.737.1049,CLASSIC,5,1406
KR_8017566751,16.1.737.1049,ARAM,0,245
KR_8017567395,16.1.737.1049,CLASSIC,3,1976
KR_8017567868,16.1.737.1049,CLASSIC,4,1543
KR_8017568852,16.1.737.1049,CLASSIC,0,995
KR_8017569164,16.1.737.1049,CLASSIC,3,929
KR_8017570737,16.1.737.1049,ARAM,0,1160
KR_8017571687,16.1.737.1049,ARAM,0,1095
KR_8017574193,16.1.737.1049,ARAM,0,1071
KR_8017574501,16.1.737.1049,CLASSIC,0,1619
KR_8017574700,16.1.737.1049,CLASSIC,0,1791
KR_8017575243,16.1.737.1049,CLASSIC,5,2316
KR_8017575833,16.1.737.1049,ARAM,0,1284
KR_8017577333,16.1.737.1049,CLASSIC,0,1862
KR_8017581812,16.1.737.1049,CLASSIC,4,2432
KR_8017582380,16.1.737.1049,ARAM,0,973
KR_8017582537,16.1.737.1049,ARAM,0,1157
KR_8017583026,16.1.737.1049,CLASSIC,2,2509
KR_8017583662,16.1.737.1049,ARAM,0,567
KR_8017584756,16.1.737.1049,CLASSIC,0,1029
KR_8017585074,16.1.737.1049,CLASSIC,3,2350
KR_8017585476,16.1.737.1049,CLASSIC,0,1765
KR_8017586072,16.1.737.1049,CLASSIC,3,1707
KR_8017587045,16.1.737.1049,ARAM,0,1044
KR_8017588469,16.1.737.1049,CLASSIC,0,1634
KR_8017588852,16.1.737.1049,CLASSIC,0,1438
KR_8017588867,16.1.737.1049,CLASSIC,0,1863
KR_8017589279,16.1.737.1049,CLASSIC,0,1532
KR_8017589719,16.1.737.1049,ARAM,0,503
KR_8017589770,16.1.737.1049,ARAM,0,1102
KR_8017590012,16.1.737.1049,CLASSIC,0,2043
KR_8017592449,16.1.737.1049,CLASSIC,0,1480
KR_8017594437,16.1.737.1049,CLASSIC,0,1433
KR_8017594622,16.1.737.1049,CLASSIC,2,927
KR_8017595392,16.1.737.1049,ARAM,0,149
KR_8017595759,16.1.737.1049,CLASSIC,2,1900
KR_8017597096,16.1.737.1049,CLASSIC,0,1552
KR_8017598069,16.1.737.1049,CLASSIC,0,945
KR_8017598974,16.1.737.1049,CLASSIC,0,1719
KR_8017600699,16.1.737.1049,ARAM,0,1277
KR_8017601039,16.1.737.1049,CLASSIC,0,1399
KR_8017601585,16.1.737.1049,CLASSIC,0,1537
KR_8017601880,16.1.737.1049,CLASSIC,0,1601
KR_8017602397,16.1.737.1049,ARAM,0,849
KR_8017602542,16.1.737.1049,CLASSIC,0,1466
KR_8017602665,16.1.737.1049,CLASSIC,0,1935
KR_8017602910,16.1.737.1049,CLASSIC,3,1670
KR_8017604602,16.1.737.1049,CLASSIC,0,919
KR_8017604654,16.1.737.1049,ARAM,0,1543
KR_8017606068,16.1.737.1049,CLASSIC,0,1583
KR_8017606806,16.1.737.1049,ARAM,0,822
KR_8017607062,16.1.737.1049,ARAM,0,907
KR_8017607434,16.1.737.1049,ARAM,0,951
KR_8017607449,16.1.737.1049,ARAM,0,625
KR_8017608114,16.1.737.1049,ARAM,0,108
